wineries-chateau-d-yquem-wines-1750566-sauternes-2007;Château d'Yquem  (Lur Saluces);Sauternes;2007;--
wineries-la-cana-wines-albarino-8888;La Ca‎‎ña Albari‎ño;Rías Baixas;--;--
wineries-santa-luz-wines-alba-valle-central-cabernet-sauvignon-2013;Santa Luz Alba Cabernet Sauvignon;Valle Central;2013;--
wineries-bodegas-juan-gil-wines-juan-gil-monastrell-jumilla-gos-2014;Juan Gil  Red;Jumilla;2014;--
wineries-emiliana-wines-natura-cabernet-sauvignon-2015;Emiliana Natura Cabernet Sauvignon;Valle de Rapel;2015;--
wineries-condado-de-haza-wines-condado-de-haza-ribera-del-duero-2012;Condado de Haza Crianza;Ribera del Duero;2012;--
wineries-tarima-wines-tarima-hill-old-vine-2012;Volver Tarima Hill Old Vines;Valencia;2012;--
wineries-cl-nativa-wines-sauvignon-blanc-growers-2015;Nativa Growers Sauvignon;Valle Central;2015;Blanc
wineries-ysios-wines-rioja-reserva-2007;Ysios Reserva;Rioja;2007;--
wineries-4-kilos-wines-12-volts-2012;4 Kilos Vinícola 12 Volts;Mallorca;2012;--
wineries-fefinanes-wines-de-fefianes-albario-2014;Bodegas del Palacio de Fefiñanes Albariño de Fefiñanes;Rías Baixas;2014;--
wineries-baigorri-wines-crianza-rioja-tempranillo-2012;Baigorri Crianza  Tempranillo;Rioja;2012;--
wineries-martin-codax-wines-burgans-rias-baixas-albarino-2015;Martin Codax Rias Baixas Albarino Burgans;Rías Baixas;2015;--
wineries-bodegas-j-a-calvo-casajus-sl-wines-vendimia-seleccionada-ribera-del-duero-2012;Casajus  Vendimia Seleccionada;Ribera del Duero;2012;--
wineries-crapula-wines-monastrell-carmine-2010;Crapula Monastrell Carmine;Jumilla;2010;--
wineries-convento-san-francisco-sl-wines-ribera-del-duero-2006;Convento San Francisco  Roble;Ribera del Duero;2006;--
wineries-albamar-wines-rias-baixas-albario-2014;Bodegas Albamar Albariño;Rías Baixas;2014;--
wineries-martin-codax-wines-organistrum-albarino-2012;Martin Codax  Albariño Organistrum;Rías Baixas;2012;--
wineries-clos-berenguer-del-molar-wines-3212774-clos-de-tafall-priorat-2012;Clos Berenguer Clos de Tafall;Priorat;2012;--
wineries-dominio-del-bendito-wines-las-sabias-2012;Dominio del Bendito Las Sabias;Toro;2012;--
wineries-tinto-pesquera-wines-gran-reserva-ribera-del-duero-2012;Tinto Pesquera  Gran Reserva;Ribera del Duero;2012;--
wineries-lagar-de-cervera-wines-rias-baixas-albario-2014;Lagar de Cervera Albariño;Rías Baixas;2014;--
wineries-borsao-wines-berola-2011;Borsao Berola;Campo de Borja;2011;--
wineries-paco-and-lola-wines-rias-baixas-albarino-2015;Paco & Lola Albariño;Rías Baixas;2015;--
wineries-cl-de-martino-wines-legado-reserva-cabernet-sauvignon-2012;De Martino Legado Reserva Cabernet Sauvignon;Valle del Maipo;2012;--
wineries-romanee-conti-wines-romanee-st-vivant-2009;Domaine de la Romanée-Conti Romanée-St.-Vivant;Romanée-Saint-Vivant Grand Cru;2009;--
wineries-mayu-wines-carmnere-syrah-2012;Mayu Carmenère - Syrah;Coquimbo;2012;--
wineries-petrus-wines-pomerol-2002-1;Pétrus;Pomerol;2002;--
wineries-cl-frontera-wines-frontera-vintage-red-2015;Frontera Vintage Red;Valle Central;2015;--
wineries-gruaud-larose-wines-chateau-gruaud-larose-1982;Château Gruaud-Larose  Grand Cru Classé;Saint-Julien;1982;--
wineries-cl-frontera-wines-frontera-sauvignon-blanc-2016;Frontera Sauvignon;Valle Central;2016;Blanc
wineries-chateau-margaux-wines-premier-grand-cru-classe-1994;Château  Margaux Premier Grand Cru Classé;Margaux;1994;--
wineries-cl-de-gras-wines-de-gras-chardonnay-2015;de Gras Chardonnay;Valle Central;2015;--
wineries-petrus-wines-pomerol-2001;Pétrus;Pomerol;2001;--
wineries-cono-sur-wines-bicicleta-pinot-noir-8888;Cono Sur Bicicleta Pinot Noir;Valle Central;--;--
wineries-petrus-wines-pomerol-2007-1;Pétrus;Pomerol;2007;--
wineries-cl-frontera-wines-frontera-carmenere-8888;Frontera Carmenère;Valle Central;--;--
wineries-chateau-margaux-wines-1374776-premier-grand-cru-class-2003;Château  Margaux Premier Grand Cru Classé;Margaux;2003;--
wineries-vina-san-pedro-wines-gato-negro-pinot-noir-2013;San Pedro Gato Negro Pinot Noir;Valle Central;2013;--
wineries-chateau-d-yquem-wines-1487737-sauternes-1983;Château d'Yquem  (Lur Saluces);Sauternes;1983;--
wineries-cl-frontera-wines-frontera-cabernet-sauvignon-merlot-2014;Frontera Cabernet Sauvignon - Merlot;Valle Central;2014;--
wineries-chateau-lafite-rothschild-wines-lafite-rothschild-2005;Château Lafite Rothschild;Pauillac;2005;--
wineries-rayun-wines-carmenere-2013;Rayun Carmenère;Valle Central;2013;--
wineries-domaine-grand-veneur-wines-domaine-grand-veneur-vieilles-vignes-chteauneuf-du-pape-2009;Alain Jaume & Fils Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes;Châteauneuf-du-Pape;2009;--
wineries-cl-vina-maipo-wines-syrah-2015;Viña Maipo Syrah;Valle Central;2015;--
wineries-fontaine-gagnard-wines-criots-btard-montrachet-grand-cru-2011;Fontaine-Gagnard;Criots-Bâtard-Montrachet Grand Cru;2011;--
wineries-indomita-wines-varietal-sauvignon-blanc-2016;Indomita Varietal Sauvignon;Valle Central;2016;Blanc
wineries-delas-freres-wines-les-bessards-hermitage-2011;Delas  Les Bessards;Hermitage;2011;Rouge
wineries-santa-rita-wines-120-merlot-2014;Viña Santa Rita 120 Merlot;Valle Central;2014;--
wineries-raveneau-wines-chablis-premier-cru-butteaux-2013;Raveneau  Butteaux;Chablis Premier Cru;2013;--
wineries-apaltagua-wines-reserva-pinot-noir-2014;Apaltagua Pinot Noir Reserva;Valle de San Antonio;2014;--
wineries-domaine-comte-georges-de-vogue-wines-domaine-comte-georges-de-vogue-cuve-vieilles-vignes-musigny-grand-cru-1993;Domaine Comte Georges de Vogüé  Cuveé Vieilles Vignes;Musigny Grand Cru;1993;--
wineries-mancura-wines-etnia-cabernet-sauvignon-2015;Mancura Etnia Cabernet Sauvignon;Valle Central;2015;--
wineries-cl-frontera-wines-frontera-cabernet-sauvignon-merlot-2011;Frontera Cabernet Sauvignon - Merlot;Valle Central;2011;--
wineries-chateau-l-eglise-clinet-wines-pomerol-2009;Château l'Eglise-Clinet;Pomerol;2009;--
wineries-santa-rita-wines-120-syrah-2012;Viña Santa Rita 120 Syrah;Valle Central;2012;--
wineries-m-chapoutier-wines-lermite-red-2011;M. Chapoutier Ermitage l'Ermite;Hermitage;2011;--
wineries-la-playa-wines-cabernet-sauvignon-2013;La Playa Cabernet Sauvignon Estate Series;Valle de Colchagua;2013;--
wineries-le-pin-wines-2141481-pomerol-2007;Le Pin;Pomerol;2007;--
wineries-santa-alicia-wines-maipo-valley-reserva-cabernet-sauvignon-2013;Santa Alicia Cabernet Sauvignon Reserva;Valle del Maipo;2013;--
wineries-mouton-rothschild-wines-chateaux-pauillac-2000;Château Mouton Rothschild;Pauillac;2000;--
wineries-chateau-margaux-wines-1238211-premier-grand-cru-class-1996;Château  Margaux Premier Grand Cru Classé;Margaux;1996;--
wineries-vistamar-wines-brisa-cabernet-sauvignon-2015;Vistamar Cabernet Sauvignon Brisa;Valle Central;2015;--
wineries-chateau-lafite-rothschild-wines-lafite-rothschild-1986;Château Lafite Rothschild;Pauillac;1986;--
wineries-ventisquero-wines-clasico-cabernet-sauvignon-2015;Ventisquero Clasico Cabernet Sauvignon;Valle Central;2015;--
wineries-cono-sur-wines-bicicleta-merlot-2014;Cono Sur Bicicleta Merlot;Valle Central;2014;--
wineries-petrus-wines-pomerol-1990-1;Pétrus;Pomerol;1990;--
wineries-aves-del-sur-wines-frutero-maule-valley-sauvignon-blanc-2015;Aves del Sur Sauvignon;Valle de Maule;2015;Blanc
wineries-fr-chateau-latour-wines-grand-vin-de-premier-cru-classe-pauillac-1985;Château Latour Grand Vin  Premier Grand Cru Classé;Pauillac;1985;--
wineries-terranoble-wines-chardonnay-2013;Terranoble Chardonnay;Valle Central;2013;--
wineries-fr-chateau-latour-wines-grand-vin-de-premier-cru-classe-pauillac-1989;Château Latour Grand Vin  Premier Grand Cru Classé;Pauillac;1989;--
wineries-ventisquero-wines-reserva-casablanca-valle-sauvignon-blanc-2013;Ventisquero Reserva Sauvignon;Valle de Casablanca;2013;Blanc
wineries-vina-caliterra-wines-sauvignon-blanc-reserva-2016;Caliterra Reserva Sauvignon;Valle Central;2016;Blanc
wineries-haut-brion-wines-graves-premier-grand-cru-class-1998;Château Haut-Brion Pessac-Léognan Premier Grand Cru Classé;Pessac-Leognan;1998;--
wineries-sunday-bay-wines-marlborough-sauvignon-blanc-2015;Sunday Bay Sauvignon;Marlborough;2015;Blanc
wineries-smoking-loon-wines-el-carancho-mlbec-2014;Smoking Loon el Carancho Malbec;Valle Central;2014;--
wineries-fr-chateau-latour-wines-grand-vin-de-premier-cru-classe-pauillac-1994;Château Latour Grand Vin  Premier Grand Cru Classé;Pauillac;1994;--
wineries-seifrieds-wines-old-coach-road-nelson-sauvignon-blanc-2016;Seifried Estate Old Coach Road Sauvignon;Nelson;2016;Blanc
wineries-kato-wines-marlborough-sauvignon-blanc-2014;Kato Sauvignon;Marlborough;2014;Blanc
wineries-cl-casa-silva-wines-altura-8888;Casa Silva Altura;Valle de Colchagua;--;--
wineries-barkers-marque-wines-marlborough-arona-sauvignon-blanc-2015;Barker's Marque Arona Sauvignon;Marlborough;2015;Blanc
wineries-via-sena-wines-sena-2008;Viña Sena Aconcagua Valley;Valle de Aconcagua;2008;--
wineries-champagne-krug-wines-champagne-vintage-reims-brut-2000;Krug  Vintage Brut;Champagne;2000;--
wineries-felton-road-wines-chardonnay-2011;Felton Road Bannockburn Chardonnay;Central Otago;2011;--
wineries-terranoble-wines-chardonnay-2015;Terranoble Chardonnay;Valle Central;2015;--
wineries-kumeu-river-winery-wines-coddington-chardonnay-2012;River Coddington Chardonnay;Kumeu;2012;--
wineries-mancura-wines-etnia-carmenere-2015;Mancura Etnia Carmenère;Valle Central;2015;--
wineries-coopers-creek-wines-marlborough-sauvignon-blanc-2015;Coopers Creek Sauvignon;Marlborough;2015;Blanc
wineries-pol-roger-wines-2664609-champagne-cuve-sir-winston-churchill-1999;Pol Roger  Sir Winston Churchill Brut;Champagne;1999;--
wineries-casas-del-bosque-wines-reserva-carmenr-2014;Casas del Bosque Carmenère Reserva;Valle de Rapel;2014;--
wineries-echo-bay-wines-marlborough-sauvignon-blanc-2015;Echo Bay Sauvignon;Marlborough;2015;Blanc
wineries-vina-montgras-wines-ninquen-mountain-antu-2014;MontGras Antu Syrah;Valle de Colchagua;2014;--
wineries-lowburn-ferry-wines-central-otago-home-block-pinot-noir-2014;Lowburn Ferry Home Block Pinot Noir;Central Otago;2014;--
wineries-man-o-war-wines-gravestone-2013;Man O' War Gravestone;Waiheke Island;2013;--
wineries-cl-casa-silva-wines-los-lingues-gran-terroir-de-los-andes-carmenr-2014;Casa Silva Gran Terroir de Los Andes Carmenère;Valle de Colchagua;2014;--
wineries-lynch-bages-wines-grand-cru-class-pauillac-1989;Château Lynch-Bages  Grand Vin Grand Cru Classé;Pauillac;1989;--
wineries-loveblock-wines-pinot-gris-2012;Loveblock Pinot Gris;Marlborough;2012;--
wineries-veramonte-primus-wines-colchagua-valley-carmenr-2011;Primus Carmenère;Valle de Colchagua;2011;--
wineries-cl-casa-silva-wines-los-lingues-gran-terroir-de-andes-cabernet-sauvignon-valley-of-colchagua-2013;Casa Silva Gran Terroir de Los Andes Cabernet Sauvignon;Valle de Colchagua;2013;--
wineries-yealands-estate-wines-sauvignon-blanc-land-made-series-2016;Yealands Land Made Sauvignon;Marlborough;2016;Blanc
wineries-de-sousa-and-fils-wines-cuve-des-caudalies-millesim-champagne-brut-grand-cru-2006;De Sousa  Cuvée des Caudalies Grand Cru Brut Millesimé;Champagne;2006;--
wineries-cono-sur-wines-20-barrels-pinot-noir-2014;Cono Sur 20 Barrels Limited Edition Pinot Noir;Valle de Casablanca;2014;--
wineries-valandraud-wines-saint-emilion-grand-cru-2009;Château Valandraud;Saint-Émilion Grand Cru Classé;2009;--
wineries-spy-valley-wine-wines-envoy-pinot-noir-2011;Spy Valley Pinot Noir Johnson Vineyard Envoy;Marlborough;2011;--
wineries-saint-clair-family-estate-wines-pinot-gris-premium-rose-2015;Saint Clair Premium Pinot Gris;Marlborough;2015;Rosé
wineries-champagne-krug-wines-krug-clos-du-mesnil-1995;Krug  Clos du Mesnil Brut;Champagne;1995;--
wineries-isabel-estate-vineyard-wines-pinot-gris-2014;Isabel Pinot Gris;Marlborough;2014;--
wineries-chadwick-wines-viedo-chadwick-2012;Viñedo Chadwick Maipo;Valle del Maipo;2012;--
wineries-e-guigal-wines-la-mouline-cte-rtie-2011;E. Guigal  La Mouline;Côte-Rôtie;2011;--
wineries-nz-huia-vineyards-wines-marlborough-pinot-gris-2012;Huia Vineyards Pinot Gris;Marlborough;2012;--
wineries-errazuriz-wines-don-maximiano-founders-reserve-2012;Errazuriz Don Maximiano Founder's Reserve;Valle de Aconcagua;2012;--
wineries-starborough-wines-marlborough-sauvignon-blanc-8888;Starborough Sauvignon Blanc;Marlborough;--;--
wineries-matetic-vineyards-wines-corralillo-gewurztraminer-2014;Matetic Corralillo Gewürztraminer;Valle de San Antonio;2014;--
wineries-chateau-d-yquem-wines-1441235-sauternes-2000;Château d'Yquem  (Lur Saluces);Sauternes;2000;--
wineries-mud-house-wines-central-otago-pinot-noir-2014-1;Mud House Pinot Noir;Central Otago;2014;--
wineries-manos-negras-wines-carmenere-2013;Manos Negras Carménère;Valle de Rapel;2013;--
wineries-babich-wines-limited-wines-marlborough-sauvignon-blanc-2013;Babich Marlborough Sauvignon;Auckland;2013;Blanc
wineries-chateau-l-evangile-wines-pomerol-1990;Château l'Évangile;Pomerol;1990;--
wineries-peralillo-wines-arenal-carmenere-2013;Peralillo Arenal Carmenère;Valle de Colchagua;2013;--
wineries-misty-cove-wines-marlborough-sauvignon-blanc-2014;Misty Cove  Sauvignon;Marlborough;2014;Blanc
wineries-tertre-roteboeuf-wines-saint-milion-grand-cru-2006;Château Tertre Roteboeuf;Saint-Émilion Grand Cru;2006;--
wineries-cremaschi-furlotti-wines-edicion-limitada-carignan-2011;Cremaschi Furlotti Carignan Edición Limitada;Valle de Loncomilla;2011;--
wineries-seresin-estate-wines-marlborough-momo-sauvignon-blanc-2012;Seresin Momo Sauvignon;Marlborough;2012;Blanc
wineries-escarpment-wines-martinborough-pinot-noir-2011;Escarpment Vineyard Pinot Noir;Martinborough;2011;--
wineries-chateau-lafite-rothschild-wines-pauillac-lafite-rothschild-1983;Château Lafite Rothschild;Pauillac;1983;--
wineries-odfjell-vineyards-wines-1297814-aliara-2008;Odfjell Aliara;Valle de Lontue;2008;--
wineries-carrick-wines-wines-unravelled-pinot-noir-2014;Carrick Unravelled Pinot Noir;Central Otago;2014;--
wineries-invivo-wines-mana-sauvignon-blanc-2014;Invivo Mana Sauvignon;Marlborough;2014;Blanc
wineries-chateau-rayas-wines-chteauneuf-du-pape-2001-1;Château Rayas  Réservé;Châteauneuf-du-Pape;2001;--
wineries-villalobos-wines-lobo-reserve-limited-edition-carmenere-2014;Villalobos Lobo Reserve Limited Edition Carmenère;Valle de Colchagua;2014;--
wineries-coopers-creek-wines-marlborough-pinot-noir-2013;Coopers Creek Pinot Noir;Marlborough;2013;--
wineries-chateau-angelus-wines-angelus-cabernet-franc-2003;Château Angelus;Saint-Émilion Premier Grand Cru Classé;2003;--
wineries-dog-point-vineyards-ltd-wines-marlborough-sauvignon-blanc-2015;Dog Point Sauvignon;Marlborough;2015;Blanc
wineries-vina-ventolera-wines-ventolera-pinot-noir-leyda-valley-2013;Viña Ventolera Pinot Noir;Valle de Leyda;2013;--
wineries-whitehaven-wine-company-wines-marlborough-sauvignon-blanc-2012;Whitehaven Sauvignon;Marlborough;2012;Blanc
wineries-cl-marques-de-casa-concha-wines-cabernet-sauvignon-2013;Marques de Casa Concha Cabernet Sauvignon;Valle del Maipo;2013;--
wineries-bollinger-wines-champagne-rd-extra-brut-1996;Bollinger R.D Extra Brut;Champagne;1996;--
wineries-kono-wines-marlborough-sauvignon-blanc-2015;Kono Sauvignon;Marlborough;2015;Blanc
wineries-chateau-lafite-rothschild-wines-lafite-rothschild-2006;Château Lafite Rothschild;Pauillac;2006;--
wineries-terranoble-wines-gran-reserva-valle-del-maule-vino-tinto-carmenere-8888;Terranoble Carmenère Gran Reserva;Valle de Maule;--;--
wineries-jules-taylor-wines-marlborough-sauvignon-blanc-2014;Jules Taylor Sauvignon;Marlborough;2014;Blanc
wineries-montes-wines-reserva-sauvignon-blanc-2015;Montes Reserva Sauvignon;Valle de Curicó;2015;Blanc
wineries-champagne-ruinart-wines-dom-brut-champagne-1998;Ruinart  Dom Ruinart Brut;Champagne;1998;--
wineries-nautilus-estate-wines-marlborough-sauvignon-blanc-2014;Nautilus  Sauvignon;Marlborough;2014;Blanc
wineries-maquis-wines-colchaqua-valley-carmnre-2009;Maquis Carmenère;Valle de Colchagua;2009;--
wineries-jackson-estate-wines-marlborough-stich-sauvignon-blanc-2014;Jackson Estate Marlborough Stich Sauvignon;South Island;2014;Blanc
wineries-haras-de-pirque-wines-albaclara-gran-reserva-sauvignon-blanc-2015;Haras de Pirque Albaclara Gran Reserva Sauvignon;Valle del Maipo;2015;Blanc
wineries-chateau-d-yquem-wines-2631066-sauternes-2011;Château d'Yquem  (Lur Saluces);Sauternes;2011;--
wineries-nz-villa-maria-wines-sauvignon-blanc-early-release-private-bin-2016;Villa Maria Sauvignon;Marlborough;2016;Blanc
wineries-ritual-wines-casablanca-valley-sauvignon-blanc-2014;Ritual Sauvignon;Valle de Casablanca;2014;Blanc
wineries-lawsons-dry-hills-wines-marlborough-pinot-noir-2011;Lawson's Dry Hills Black Label Pinot Noir;Marlborough;2011;--
wineries-ladera-verde-wines-valle-central-merlot-2015;Ladera Verde Merlot;Valle Central;2015;--
wineries-nz-huia-vineyards-wines-marlborough-traditional-methode-brut-8888;Huia Vineyards Brut;Marlborough;--;--
wineries-henri-boillot-wines-corton-charlemagne-grand-cru-2012;Domaine Henri Boillot  Grand Cru;Corton-Charlemagne;2012;--
wineries-the-seeker-wines-cabernet-sauvignon-2013;The Seeker Cabernet Sauvignon;Valle Central;2013;--
wineries-chateau-hosanna-wines-pomerol-2009;Château Hosanna;Pomerol;2009;--
wineries-man-o-war-wines-ponui-island-exiled-2015;Man O' War Exiled;Waiheke Island;2015;--
wineries-ventisquero-wines-grey-chardonnay-2014;Ventisquero Grey Chardonnay;Valle de Casablanca;2014;--
wineries-domaine-du-vicomte-liger-belair-wines-la-colombire-vosne-romane-2008;Domaine du Comte Liger-Belair La Colombiere;Vosne-Romanée;2008;--
wineries-stonyridge-vineyard-wines-waiheke-island-larose-8888;Stonyridge Vineyard  La Rosé;Waiheke Island;--;--
wineries-montes-wines-leyda-limited-selection-sauvignon-blanc-2013;Montes Limited Selection Sauvignon;Valle de Leyda;2013;Blanc
wineries-stonyridge-vineyard-wines-waiheke-island-cabernet-sauvignon-malbec-petit-verdot-merlot-8888;Stonyridge Vineyard Waiheke Island Cabernet Sauvignon Malbec Petit Verdot Merlot Franc;Auckland;--;--
wineries-clos-des-fous-wines-cauquenina-2012;Clos des Fous Cauquenina;Valle de Maule;2012;--
wineries-champagne-henriot-wines-brut-souverain-2000;Henriot  Brut Souverain;Champagne;2000;--
wineries-kingfisher-bay-wines-sauvignon-blanc-2013;Kingfisher Bay Sauvignon;Marlborough;2013;Blanc
wineries-errazuriz-wines-max-reserva-chardonnay-2013;Errazuriz Max Reserva Chardonnay;Valle de Aconcagua;2013;--
wineries-clos-henri-wines-petit-clos-sauvignon-blanc-clos-henri-2013;Clos Henri Vineyard Petit Clos Sauvignon;Marlborough;2013;Blanc
wineries-errazuriz-wines-estate-sauvignon-blanc-2015;Errazuriz Estate Series Sauvignon;Valle de Aconcagua;2015;Blanc
wineries-fr-perrier-jouet-wines-belle-epoque-champagne-brut-1990;Perrier-Jouët Belle Epoque Brut;Champagne;1990;--
wineries-spy-valley-wine-wines-marlborough-pinot-noir-2013;Spy Valley Pinot Noir;Marlborough;2013;--
wineries-stoneleigh-vineyards-wines-sauvignon-blanc-2016;Stoneleigh Sauvignon;Marlborough;2016;Blanc
wineries-ventisquero-wines-reserva-pinot-noir-2015;Ventisquero Reserva Pinot Noir;Valle de Casablanca;2015;--
wineries-sophora-wines-sparkling-ros-8888;Sophora Sparkling Rosé;Hawke's Bay;--;--
wineries-olivier-leflaive-wines-3216756-montrachet-grand-cru-2011;Olivier Leflaive;Montrachet Grand Cru;2011;--
wineries-terranoble-wines-colchagua-valley-andes-carmenr-2012;Terranoble CA1 Andes Carmenère;Valle de Colchagua;2012;--
wineries-marisco-wines-2879944-the-kings-wrath-marlborough-pinot-noir-2011;Marisco The King's Wrath Pinot Noir;Marlborough;2011;--
wineries-henri-bonneau-wines-rserve-des-clestins-chteauneuf-du-pape-2009;Henri Bonneau Chateauneuf-du-Pape Réserve des Célestins;Châteauneuf-du-Pape;2009;--
wineries-tabali-wines-reserva-carmenr-2013;Tabali Reserva Carmenère;Valle de Cachapoal;2013;--
wineries-nautilus-estate-wines-marlborough-sauvignon-blanc-2016;Nautilus  Sauvignon;Marlborough;2016;Blanc
wineries-champagne-krug-wines-clos-du-mesnil-brut-blanc-de-blancs-2003;Krug  Clos du Mesnil Brut;Champagne;2003;--
wineries-errazuriz-wines-estate-carmenere-2015;Errazuriz Estate Series Carmenère;Valle de Aconcagua;2015;--
wineries-peregrine-wines-central-otago-limited-wines-mohua-pinot-noir-2014;Peregrine Mohua Pinot Noir;Central Otago;2014;--
wineries-santa-rita-wines-pehun-carmenr-2011;Viña Santa Rita Pehuén Carmenère;Valle de Rapel;2011;--
wineries-romanee-conti-wines-la-tche-2002;Domaine de la Romanée-Conti La Tâche;La Tâche Grand Cru;2002;--
wineries-kim-crawford-wines-marlborough-sauvignon-blanc-2013;Kim Crawford Sauvignon;Marlborough;2013;Blanc
wineries-errazuriz-wines-kai-carmenr-2012;Errazuriz Kai;Valle de Aconcagua;2012;--
wineries-nobilo-wine-group-wines-marlborough-regional-collection-sauvignon-blanc-2015;Nobilo Regional Collection  Sauvignon;Marlborough;2015;Blanc
wineries-lagar-de-bezana-wines-edition-limited-cachapoal-alto-syrah-2012;Lagar de Bezana Single Vineyard Limited Edition Syrah;Valle de Cachapoal;2012;--
wineries-mouton-rothschild-wines-6048054-pauillac-1959;Château Mouton Rothschild;Pauillac;1959;--
wineries-peregrine-wines-central-otago-limited-wines-central-otago-pinot-noir-8888;Peregrine Pinot Noir;Central Otago;--;--
wineries-cl-el-principal-wines-maipo-andes-valley-memorias-2013;El Principal Memorias;Valle del Maipo;2013;--
wineries-romanee-conti-wines-domaine-de-la-romanee-conti-grands-echezeau-2005;Domaine de la Romanée-Conti Grands Échézeaux;Grands-Échezeaux Grand Cru;2005;--
wineries-nautilus-estate-wines-144250802-chardonnay-2015;Nautilus  Chardonnay;Marlborough;2015;--
wineries-santa-rita-wines-casa-real-etiqueta-exportao-cabernet-sauvignon-2010;Viña Santa Rita Casa Real Etiqueta Exportação Cabernet Sauvignon;Valle del Maipo;2010;--
wineries-pavie-wines-saint-milion-1er-grand-cru-class-2010;Château Pavie;Saint-Émilion Premier Grand Cru Classé;2010;--
wineries-bollinger-wines-champagne-rd-extra-brut-1997;Bollinger R.D Extra Brut;Champagne;1997;--
wineries-whitehaven-wine-company-wines-marlborough-sauvignon-blanc-8888;Whitehaven Sauvignon Blanc;Marlborough;--;--
wineries-outer-limits-wines-zapallar-pinot-noir-2014;Outer Limits Zapallar Vineyard Pinot Noir;Aconcagua;2014;--
wineries-wairau-river-wines-sauvignon-blanc-2014;Wairau River Sauvignon;Marlborough;2014;Blanc
wineries-pavie-decesse-wines-chteau-pavie-decesse-saint-emillion-grand-cru-classe-1990;Château Pavie Decesse;Saint-Émilion Grand Cru Classé;1990;--
wineries-nz-wild-rock-wines-the-infamous-goose-sauvignon-blanc-marlborough-2013;Wild Rock The Infamous Goose Sauvignon;Marlborough;2013;Blanc
wineries-montes-wines-limited-selection-sauvignon-blanc-2015;Montes Limited Selection Sauvignon;Valle de Leyda;2015;Blanc
wineries-romanee-conti-wines-1486114-richebourg-1999;Domaine de la Romanée-Conti Richebourg;Richebourg Grand Cru;1999;--
wineries-astrolabe-wines-marlborough-sauvignon-blanc-2015;Astrolabe Province Sauvignon;Marlborough;2015;Blanc
wineries-maquis-wines-2050990-lien-colchaqua-valley-2010;Maquis Lien;Valle de Colchagua;2010;--
wineries-amisfield-wines-pinot-noir-2012;Amisfield Pinot Noir;Central Otago;2012;--
wineries-egly-ouriet-wines-champagne-millsime-brut-grand-cru-2005;Egly-Ouriet  Millésime Grand Cru Brut;Champagne;2005;--
wineries-saint-clair-family-estate-wines-wairau-reserve-sauvignon-blanc-2012;Saint Clair Wairau Reserve Sauvignon;Marlborough;2012;Blanc
wineries-fr-domaine-trapet-wines-chambertin-grand-cru-1996;Domaine Trapet;Chambertin Grand Cru;1996;--
wineries-vina-santa-ema-wines-santa-ema-amplus-cabernet-sauvignon-2010;Santa Ema Amplus Cabernet Sauvignon;Valle del Maipo;2010;--
wineries-saint-clair-family-estate-wines-sauvignon-blanc-reserve-wairau-2015;Saint Clair Wairau Reserve Sauvignon;Marlborough;2015;Blanc
wineries-la-playa-wines-sauvignon-blanc-2015;La Playa Sauvignon  Estate Series;Valle de Curicó;2015;Blanc
wineries-mount-edward-wines-pinot-noir-2011;Mount Edward  Pinot Noir;Central Otago;2011;--
wineries-cl-chilensis-wines-lazuli-2010;Chilensis Lazuli;Valle de Maule;2010;--
wineries-amisfield-wines-pinot-noir-2014;Amisfield Pinot Noir;Central Otago;2014;--
wineries-undurraga-wines-sibaris-reserva-especial-cabernet-sauvignon-2011;Undurraga Sibaris Reserva Especial Cabernet Sauvignon;Valle del Maipo;2011;--
wineries-pegasus-bay-winery-wines-prima-donna-pinot-noir-2011;Pegasus Bay Winery Prima Donna Pinot Noir;Canterbury;2011;--
wineries-carmen-wines-maipo-valley-reserva-cabernet-sauvignon-2014;Carmen Reserva Cabernet Sauvignon;Valle del Maipo;2014;--
wineries-man-o-war-wines-ponui-island-exiled-2013;Man O' War Exiled;Waiheke Island;2013;--
wineries-tabali-wines-reserve-especial-chardonnay-2012;Tabali Reserva Especial Chardonnay;Valle de Limarí;2012;--
wineries-pisa-range-wines-central-otago-black-poplar-block-pinot-noir-2012;Pisa Range  Black Poplar Block Pinot Noir;Central Otago;2012;--
wineries-maquis-wines-colchaqua-valley-carmenr-2011;Maquis Carmenère;Valle de Colchagua;2011;--
wineries-te-motu-wines-waiheke-island-onetangi-valley-kokoro-8888;Te Motu Waiheke Island Onetangi Valley Kokoro;Auckland;--;--
wineries-anakena-winery-wines-ona-special-reserve-leyda-valley-white-blend-chardonnay-viognier-riesling-2013;Anakena ONA Special Reserve White Blend;Valle de Leyda;2013;--
wineries-lukasi-wines-saperavi-8888;Lukasi Saperavi;Marlborough;--;--
wineries-cousino-macul-wines-antiguas-reservas-chardonnay-2014;Cousiño-Macul Antiguas Reservas Chardonnay;Valle del Maipo;2014;--
wineries-lake-chalice-wines-marlborough-nest-sauvignon-blanc-2015;Lake Chalice The Nest Sauvignon;Marlborough;2015;Blanc
wineries-emiliana-wines-natura-carmenere-2015;Emiliana Natura Carmenère;Valle de Rapel;2015;--
wineries-nz-villa-maria-wines-sauvignon-blanc-pinot-gris-private-bin-8888;Villa Maria Private Bin Sauvignon  - Pinot Gris;Marlborough;--;Blanc
